TABLE_NAME;DOSSIERNUMMER;AANVRAGER;REGELINGNAAM;BELEIDSTERREIN;ORGANISATIEONDERDEEL;PROJECT_NAAM;TYPE_PERIODICITEIT;BEDRAG_AANGEVRAAGD;BEDRAG_VERLEEND;BEDRAG_VASTGESTELD;SUBSIDIEJAAR;DATUM_OVERZICHT
SB_MI_SUBSIDIEREGISTER;SBA-008118;Stichting Storytelling Centre;Subsidieregeling Burgerschap en Diversiteit;Participatie;Onderwijs, Jeugd en Zorg;Living Library, Nederlandse Palestijnen en Joden delen hun verhaal;Eenmalig;1000.00;1000.00;1000.00;2017;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-010170;N8BM A'DAM;Bijzondere subsidieverordening evenementen;Openbare orde en veiligheid;Bestuur en Organisatie;Nachtburgemeester verkiezingen 2018;Eenmalig;10605.50;10605.50;NULL;2018;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-001094;N8BM A'DAM;Nadere regels subsidie evenementen EU-voorzitterschap 2016;Openbare orde en veiligheid;Bestuur en Organisatie;Night Mayor Top 2016- Een internationaal congres gericht op kennis uitwisseling over de nachtcultuur;Eenmalig;20661.00;20661.00;20661.00;2016;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-006262;N8BM A'DAM;Bijzondere subsidieverordening evenementen;Openbare orde en veiligheid;Bestuur en Organisatie;Nacht voor de Nacht- cultureel event tbv de nachtcultuur voor bezoekers, bewoners en overheid.;Eenmalig;20000.00;20000.00;20000.00;2017;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-006284;Stichting Strafrechtswinkel Amsterdam;Basisvoorziening maatschappelijke dienstverlening (SD Centrum);Welzijn en Zorg;stadsdeel Centrum;Continuering Stichting Strafrechtswinkel Amsterdam;Eenmalig;1000.00;1000.00;1000.00;2017;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-006701;BIZ-Vereniging Haarlemmerbuurt;Eenmalige Initiatieven SD Centrum;Algemeen;stadsdeel Centrum;Inzet Buurtgastheren;Eenmalig;28568.00;28568.00;28568.00;2016;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-003032;BIZ-Vereniging Haarlemmerbuurt;Eenmalige Initiatieven SD Centrum;Algemeen;stadsdeel Centrum;Straatmanagement 2016;Eenmalig;12500.00;11849.69;11849.69;2016;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-008817;BIZ-Vereniging Haarlemmerbuurt;Subsidieregeling Straatmanagement Stadsdeel Centrum;Economie;stadsdeel Centrum;Straatmanagement 2017;Eenmalig;17500.00;17500.00;NULL;2017;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-008824;BIZ-Vereniging Haarlemmerbuurt;Verordening op de heffing en invordering van een bedrijveninvesteringszonebijdrage en op de subsidie;Economie;Economie;BIZ-Activiteiten 2017;Eenmalig;76928.00;76928.00;NULL;2017;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-009870;MEE Amstel en ZAan;Eenmalige Initiatieven Participatie;Algemeen;Participatie;Grip op je geld 2018;Eenmalig;195993.00;195993.00;NULL;2018;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-009964;MEE Amstel en ZAan;Begrotingspost Subsidie OJZ (Organisatiespecifiek);Algemeen;Onderwijs, Jeugd en Zorg;Cliëntondersteuning;Periodiek;5359099.00;5358243.00;NULL;2018;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-011007;MEE Amstel en ZAan;Eenmalige Initiatieven Sport en Bos;Algemeen;Sport en Bos;continuering pilot ALI 2017/2018;Eenmalig;151072.00;151072.00;NULL;2018;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-011008;MEE Amstel en ZAan;Eenmalige Initiatieven Sport en Bos;Algemeen;Sport en Bos;continuering pilot ALI 2017/2018;Eenmalig;71020.00;71020.00;NULL;2018;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-012517;MEE Amstel en ZAan;Basisvoorziening activering, participatie en sociale accommodaties (SD Zuid);Welzijn en Zorg;stadsdeel Zuid;Voortzetting De onbeperkte buurt Zuid;Eenmalig;8209.00;8209.00;NULL;2018;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-003799;MEE Amstel en ZAan;Subsidieregeling Gezondheidsbevordering Oost;Welzijn en Zorg;stadsdeel Oost;Uitvoering Schakelpunt Team Beweeg Mee;Eenmalig;30000.00;30000.00;30000.00;2016;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-001955;MEE Amstel en ZAan;Eenmalige Initiatieven SD Nieuw-West;Algemeen;stadsdeel Nieuw-West;Buurtsportcoach MEE Amstel en Zaan in buurtsportvereniging ALI;Eenmalig;66384.00;66384.00;66384.00;2016;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-001936;MEE Amstel en ZAan;Subsidieregeling Gezondheidsbevordering Oost;Welzijn en Zorg;stadsdeel Oost;Inrichting Schakelpunt/Pilot Activerende Leefstijlinterventie Stadsdeel Oost 2016;Eenmalig;45000.00;45000.00;45000.00;2016;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-001690;MEE Amstel en ZAan;Subsidieregeling Brede WMO-Doeluitkering;Welzijn en Zorg;stadsdeel Oost;Beweegcoach Oost 2016;Eenmalig;68172.00;68172.00;68172.00;2016;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-000609;MEE Amstel en ZAan;Begrotingspost Subsidie OJZ (Organisatiespecifiek);Algemeen;Onderwijs, Jeugd en Zorg;cliëntondersteuning;Periodiek;5209769.00;5209769.00;5209769.00;2016;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-000846;MEE Amstel en ZAan;Subsidie Zorg voor Zuid;Welzijn en Zorg;stadsdeel Zuid;Toeleiding GGZ 2016;Periodiek;57960.00;57960.00;53199.00;2016;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-006684;MEE Amstel en ZAan;Eenmalige Initiatieven OJZ;Algemeen;Onderwijs, Jeugd en Zorg;continuering pilot ALI 2016-2017;Eenmalig;149800.00;149800.00;NULL;2016;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-006982;MEE Amstel en ZAan;Eenmalige Initiatieven OJZ;Algemeen;Onderwijs, Jeugd en Zorg;Trots door bewegen;Eenmalig;55520.00;55520.00;NULL;2016;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-005404;MEE Amstel en ZAan;Basisvoorziening activering, participatie en sociale accommodaties (SD Zuid);Welzijn en Zorg;stadsdeel Zuid;Project onbeperkte buurt;Eenmalig;42279.00;42279.00;42279.00;2017;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-005406;MEE Amstel en ZAan;Basisvoorziening activering, participatie en sociale accommodaties (SD Zuid);Welzijn en Zorg;stadsdeel Zuid;toeleiding GGZ;Eenmalig;52500.00;52500.00;NULL;2017;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-005459;MEE Amstel en ZAan;Basisvoorziening activering, participatie en sociale accommodaties (SD Nieuw-West);Welzijn en Zorg;stadsdeel Nieuw-West;Trots door Bewegen Buurtsportcoach MEE Amstel en Zaan;Periodiek;71020.00;15500.00;NULL;2017;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-005587;MEE Amstel en ZAan;Eenmalige Initiatieven Participatie;Algemeen;Participatie;Grip op je geld 2017;Eenmalig;193310.00;193310.00;NULL;2017;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-005762;MEE Amstel en ZAan;Begrotingspost Subsidie OJZ (Organisatiespecifiek);Algemeen;Onderwijs, Jeugd en Zorg;Cliëntondersteuning;Periodiek;5255094.00;5255094.00;NULL;2017;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-004918;MEE Amstel en ZAan;Eenmalige Initiatieven OJZ;Algemeen;Onderwijs, Jeugd en Zorg;extra middelen clientondersteuning 2016;Eenmalig;148044.00;148044.00;148044.00;2016;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-001899;Stichting Dialoog in Actie;Subsidieregeling Amsterdam Dialoog 2015-2016;Participatie;Onderwijs, Jeugd en Zorg;Gesprekken die verbinden: voorstel voor een dialoogprogramma Veiligheidspact en Actieprogramma;Eenmalig;19500.00;.00;.00;2016;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-002877;Stichting Dialoog in Actie;Subsidie Vrijwilligersinitiatieven in Zuid;Welzijn en Zorg;stadsdeel Zuid;Keti Koti herdenking slavernijgeschiedenis en vieren bevrijding;Eenmalig;2000.00;2000.00;2000.00;2016;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-002883;Stichting Dialoog in Actie;Subsidie Vrijwilligersinitiatieven in Zuid;Welzijn en Zorg;stadsdeel Zuid;Dialoogbijeenkomsten op scholen en met volwassenen;Eenmalig;2000.00;2000.00;2000.00;2016;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-002061;Stichting Dialoog in Actie;Subsidieregeling Herdenkingen;Bestuur en ondersteuning;stadsdeel Zuid;Keti Koti herdenking van het slavernijverleden en vieren bevrijding;Eenmalig;5000.00;5000.00;5000.00;2016;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-009933;Stichting Dialoog in Actie;Eenmalige Initiatieven SD Zuid;Algemeen;stadsdeel Zuid;Keti koti herdenking slavernij en vieren bevrijding in Zuid 2018;Eenmalig;2000.00;2000.00;2000.00;2018;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-009938;Stichting Dialoog in Actie;Eenmalige Initiatieven SD Zuid;Algemeen;stadsdeel Zuid;Dialogen in Zuid;Eenmalig;4975.00;4975.00;4975.00;2018;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-009928;Stichting Dialoog in Actie;Eenmalige Initiatieven SD Zuid;Algemeen;stadsdeel Zuid;Keti koti herdenking slavernij en vieren bevrijding in Zuid 2018;Eenmalig;5000.00;5000.00;5000.00;2018;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-009545;Stichting Dialoog in Actie;Eenmalige Initiatieven SD Zuid;Algemeen;stadsdeel Zuid;Nieukomers in Amsterdam Zuidwest;Eenmalig;3000.00;.00;NULL;2017;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-009547;Stichting Dialoog in Actie;Subsidieregeling bewonersinitiatieven Stadsdeel Zuid;Welzijn en Zorg;stadsdeel Zuid;Nieuwkomers in Amsterdam Zuid voor jongeren en kinderen;Eenmalig;3500.00;1750.00;1750.00;2017;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-009543;Stichting Dialoog in Actie;Eenmalige Initiatieven SD Zuid;Algemeen;stadsdeel Zuid;Nieuwkomers in Amsterdam Zuid de Pijp;Eenmalig;3500.00;3500.00;3500.00;2017;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-009138;Stichting Dialoog in Actie;Subsidieregeling Burgerschap en Diversiteit;Participatie;Onderwijs, Jeugd en Zorg;Lustrumviering Veiligheidspact tegen Dirscriminatie;Eenmalig;1000.00;1000.00;1000.00;2017;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-007477;Stichting Dialoog in Actie;Subsidieregeling bewonersinitiatieven Stadsdeel Zuid;Welzijn en Zorg;stadsdeel Zuid;Keti Koti herdenking slavernijverleden en vieren van de bevrijding 2017 Zuid;Eenmalig;5000.00;5000.00;5000.00;2017;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-007478;Stichting Dialoog in Actie;Subsidieregeling bewonersinitiatieven Stadsdeel Zuid;Welzijn en Zorg;stadsdeel Zuid;Keti Koti herdenking slavernijverleden 2017 Zuid dialoogtafel en verhalenavond;Eenmalig;2000.00;2000.00;2000.00;2017;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-007817;Stichting Dialoog in Actie;Subsidieregeling bewonersinitiatieven Stadsdeel Zuid;Welzijn en Zorg;stadsdeel Zuid;drie dialoogbijeenkomsten en één training voor vrijwilligers;Eenmalig;3000.00;3000.00;3000.00;2017;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-004849;Stichting Combiwel Amsterdam;"Nadere regels subsidie ""Jongerenwerk""";Jeugd;stadsdeel West;Vreedzame wijk West Baarsjes;Eenmalig;12096.00;12096.00;11383.00;2016;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-004971;Stichting Unie van Vrijwilligers Amsterdam;Bijzondere subsidieverordening ondersteuning mantelzorg en vrijwilligerswerk;Welzijn en Zorg;Onderwijs, Jeugd en Zorg;Makelen van cliënten en vrijwilligers;Eenmalig;88261.00;88261.00;NULL;2017;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-001505;Stichting Unie van Vrijwilligers Amsterdam;Subsidie Vrijwilligersinitiatieven in Zuid;Welzijn en Zorg;stadsdeel Zuid;Museumclub;Eenmalig;820.00;.00;.00;2016;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-000093;Stichting Unie van Vrijwilligers Amsterdam;Bijzondere subsidieverordening ondersteuning mantelzorg en vrijwilligerswerk;Welzijn en Zorg;Onderwijs, Jeugd en Zorg;Makelen van clienten en vrijwilligers;Eenmalig;87500.00;87500.00;87500.00;2016;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-009660;Stichting Unie van Vrijwilligers Amsterdam;Basisvoorziening activering, participatie en sociale accommodaties (SD Nieuw-West);Welzijn en Zorg;stadsdeel Nieuw-West;Vrijwillige Hulp;Periodiek;6165.00;6165.00;NULL;2018;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-009661;Stichting Unie van Vrijwilligers Amsterdam;Basisvoorziening activering, participatie en sociale accommodaties (SD Noord);Welzijn en Zorg;stadsdeel Noord;Vrijwillige Hulp;Periodiek;2846.00;2846.00;2846.00;2018;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-009657;Stichting Unie van Vrijwilligers Amsterdam;Basisvoorziening versterken vrijwillige inzet en informele netwerken (SD Centrum);Welzijn en Zorg;stadsdeel Centrum;Vrijwillige Hulp;Eenmalig;6165.00;6165.00;NULL;2018;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-009658;Stichting Unie van Vrijwilligers Amsterdam;Basisvoorziening versterken vrijwillige inzet en informele netwerken (SD Oost);Welzijn en Zorg;stadsdeel Oost;Vrijwillige Hulp;Periodiek;4031.00;4031.00;4031.00;2018;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-009663;Stichting Unie van Vrijwilligers Amsterdam;Basisvoorziening activering, participatie en sociale accommodaties (SD West);Welzijn en Zorg;stadsdeel West;Vrijwillige Hulp;Periodiek;5454.00;5454.00;NULL;2018;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-009664;Stichting Unie van Vrijwilligers Amsterdam;Basisvoorziening versterken vrijwillige inzet en informele netwerken (SD Zuid);Welzijn en Zorg;stadsdeel Zuid;Vrijwillige Hulp;Periodiek;10909.00;10909.00;NULL;2018;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-009258;Combiwel Ondernemend Welzijn B.V.;Basisvoorziening activering, participatie en sociale accommodaties (SD West);Welzijn en Zorg;stadsdeel West;Bijdrage huisvestingskosten Buurtkamer Gulden Winckel;Eenmalig;17054.00;8527.00;8527.00;2017;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-009308;Combiwel Ondernemend Welzijn B.V.;Basisvoorziening activering, participatie en sociale accommodaties (SD West);Welzijn en Zorg;stadsdeel West;Activiteiten Klussendienst;Eenmalig;66291.00;66291.00;NULL;2017;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-009041;Combiwel Ondernemend Welzijn B.V.;Eenmalige Initiatieven Participatie;Algemeen;Participatie;Grip op je Geld spreekuren 2016 (OUD ZAAKNUMMER: 24084);Eenmalig;21671.50;21671.50;21671.50;2017;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-009049;Combiwel Ondernemend Welzijn B.V.;Basisvoorziening mantelzorgondersteuning (SD Zuid);Welzijn en Zorg;stadsdeel Zuid;Extra stedelijke middelen voor Mantelzorg;Eenmalig;85040.00;.00;.00;2017;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-008977;Combiwel Ondernemend Welzijn B.V.;Basisvoorziening activering, participatie en sociale accommodaties (SD West);Welzijn en Zorg;stadsdeel West;Project Expeditie West 2017;Eenmalig;41745.00;41745.00;NULL;2017;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-008941;Combiwel Ondernemend Welzijn B.V.;Basisvoorziening activering, participatie en sociale accommodaties (SD West);Welzijn en Zorg;stadsdeel West;Participatieservice De Baarsjes 2017;Eenmalig;30419.04;30419.04;NULL;2017;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-008063;Combiwel Ondernemend Welzijn B.V.;Basisvoorziening mantelzorgondersteuning (West);Welzijn en Zorg;stadsdeel West;"Projectaanvraag ""Mantelzorg - Meer dan Zorg en Geld"" 2017";Eenmalig;45032.42;.00;.00;2017;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-008001;Combiwel Ondernemend Welzijn B.V.;Basisvoorziening activering, participatie en sociale accommodaties (SD West);Welzijn en Zorg;stadsdeel West;Armoedepreventie -regulier structureel budget 2017;Eenmalig;55837.70;19734.42;NULL;2017;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-007636;Combiwel Ondernemend Welzijn B.V.;Basisvoorziening activering, participatie en sociale accommodaties (SD West);Welzijn en Zorg;stadsdeel West;Grip op je Geld 2017 inloop De Horizon;Eenmalig;23635.41;23635.41;NULL;2017;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-008340;Combiwel Ondernemend Welzijn B.V.;Basisvoorziening activering, participatie en sociale accommodaties (SD West);Welzijn en Zorg;stadsdeel West;Bijeenkomst voor Sleutelvrouwen 2017;Eenmalig;2250.00;2250.00;2250.00;2017;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-008342;Combiwel Ondernemend Welzijn B.V.;Basisvoorziening activering, participatie en sociale accommodaties (SD Zuid);Welzijn en Zorg;stadsdeel Zuid;Superchefs 2017;Eenmalig;11295.00;11295.00;NULL;2017;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-012383;Combiwel Ondernemend Welzijn B.V.;Basisvoorziening activering, participatie en sociale accommodaties (SD West);Welzijn en Zorg;stadsdeel West;Uitbreiding Talentenbeurs november 2017;Eenmalig;18727.00;18727.00;NULL;2018;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-011378;Combiwel Ondernemend Welzijn B.V.;Basisvoorziening activering, participatie en sociale accommodaties (SD West);Welzijn en Zorg;stadsdeel West;Activiteit coordinator Klussendienst;Eenmalig;52229.00;52229.00;NULL;2017;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-010601;Combiwel Ondernemend Welzijn B.V.;Basisvoorziening mantelzorgondersteuning (Nieuw-West);Welzijn en Zorg;stadsdeel Nieuw-West;Dag van de mantelzorg Nieuw-West;Eenmalig;35000.00;35000.00;NULL;2017;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-010584;Combiwel Ondernemend Welzijn B.V.;Basisvoorziening versterken pedagogische dragende samenleving en (talent)ontwikkeling bij jeugdigen;Jeugd;stadsdeel Nieuw-West;scan mbt plan pedagogisch partnerschap;Eenmalig;10000.00;10000.00;10000.00;2017;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-000853;Combiwel Ondernemend Welzijn B.V.;Begrotingspost Subsidie SD Zuid (Organisatiespecifiek);Algemeen;stadsdeel Zuid;Vernieuwd Welzijn (i.v.m. defect website Amsterdam, hier ingevoerd met toezegging van subsidiebureau;Periodiek;489043.00;489043.00;489043.00;2016;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-000826;Combiwel Ondernemend Welzijn B.V.;Begrotingspost Subsidie Participatie (Organisatiespecifiek);Algemeen;Participatie;Schulddienstverlening MaDi;Periodiek;2945825.00;2945825.00;NULL;2016;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-000772;Combiwel Ondernemend Welzijn B.V.;Subsidie Brede talentontwikkeling en Jongerenwerk Nieuwe Stijl Zuid;Jeugd;stadsdeel Zuid;Jongerenwerk Zuid;Periodiek;1122910.00;1122910.00;1122910.00;2016;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-000785;Combiwel Ondernemend Welzijn B.V.;Subsidie Zorg voor Zuid;Welzijn en Zorg;stadsdeel Zuid;Zorg voor Zuid;Periodiek;581599.70;543819.70;NULL;2016;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-000787;Combiwel Ondernemend Welzijn B.V.;Begrotingspost Subsidies SD Noord (Organisatiespecifiek);Algemeen;stadsdeel Noord;Mantelzorg;Periodiek;37840.00;.00;.00;2016;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-000788;Combiwel Ondernemend Welzijn B.V.;Subsidieregeling Vernieuwd welzijn;Welzijn en Zorg;stadsdeel Zuid;Beheer Huis van de Wijk de Pijp en Lydia;Periodiek;324485.00;324485.00;324485.00;2016;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-000794;Combiwel Ondernemend Welzijn B.V.;Subsidieregeling Jongerenwerk;Jeugd;stadsdeel Nieuw-West;Jongerenwerk Nieuw West;Periodiek;800005.00;776005.00;776005.00;2016;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-000799;Combiwel Ondernemend Welzijn B.V.;Begrotingspost Subsidies SD Noord (Organisatiespecifiek);Algemeen;stadsdeel Noord;Buurtinitiatieven Noord;Periodiek;205500.00;.00;.00;2016;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-000801;Combiwel Ondernemend Welzijn B.V.;Begrotingspost Subsidies SD Noord (Organisatiespecifiek);Algemeen;stadsdeel Noord;Beheer Huizen van de Wijk Noord;Periodiek;560000.00;560000.00;560000.00;2016;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-000803;Combiwel Ondernemend Welzijn B.V.;Subsidieregeling Vernieuwd welzijn;Welzijn en Zorg;stadsdeel Zuid;Beheer Jan van der Heijdenhuis;Periodiek;75224.00;75224.00;57224.00;2016;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-000808;Combiwel Ondernemend Welzijn B.V.;Begrotingspost Subsidies SD Noord (Organisatiespecifiek);Algemeen;stadsdeel Noord;Agogisch beheer Kimme Kadoelen;Periodiek;100000.00;.00;.00;2016;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-000929;Combiwel Ondernemend Welzijn B.V.;Subsidieregeling peuterspeelzaalwerk en voorschoolse educatie;Onderwijs;Onderwijs, Jeugd en Zorg;Peuterspeelzaalwerk en VVE;Eenmalig;5337383.40;4903179.00;4740275.00;2016;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-000873;Combiwel Ondernemend Welzijn B.V.;Begrotingspost Subsidie SD Zuid (Organisatiespecifiek);Algemeen;stadsdeel Zuid;Spelinloop Zuid;Periodiek;36777.00;28777.00;28777.00;2016;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-000887;Combiwel Ondernemend Welzijn B.V.;Welzijnssubsidies West 2013;Welzijn en Zorg;stadsdeel West;Buurtontwikkeling/ dragende samenleving West;Periodiek;4110452.00;4110386.00;4100386.00;2016;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-000753;Combiwel Ondernemend Welzijn B.V.;Subsidie Brede talentontwikkeling en Jongerenwerk Nieuwe Stijl Zuid;Jeugd;stadsdeel Zuid;BTO 12- Zuid;Periodiek;919798.00;919798.00;919798.00;2016;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-000766;Combiwel Ondernemend Welzijn B.V.;Welzijnssubsidies West 2013;Welzijn en Zorg;stadsdeel West;Bewonersinitiatieven West;Periodiek;300000.00;300000.00;284548.00;2016;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-000768;Combiwel Ondernemend Welzijn B.V.;Subsidie Sportstimulering (periodiek);Sport;stadsdeel Zuid;Sportstimulering;Periodiek;392058.00;392058.00;392058.00;2016;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-000770;Combiwel Ondernemend Welzijn B.V.;Subsidie Sportstimulering (periodiek);Sport;stadsdeel Zuid;Sportstimulering Beweegkriebels;Periodiek;22204.00;22204.00;22204.00;2016;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-000755;Combiwel Ondernemend Welzijn B.V.;Nadere regels subsidie Brede talentontwikkeling;Onderwijs;stadsdeel West;NSA/BTO;Periodiek;208811.00;208811.00;208811.00;2016;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-000756;Combiwel Ondernemend Welzijn B.V.;Nadere regels subsidie sportstimuleringsactviteiten kwetsbare doelgroepen;Sport;stadsdeel West;Sportbuurtwerk 23- en 23+;Periodiek;89693.00;89693.00;89693.00;2016;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-000763;Combiwel Ondernemend Welzijn B.V.;Welzijnssubsidies West 2013;Welzijn en Zorg;stadsdeel West;Flankerend Taalbeleid;Periodiek;50322.44;50322.44;50322.44;2016;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-001692;Combiwel Ondernemend Welzijn B.V.;Begrotingspost Subsidie OJZ (Organisatiespecifiek);Algemeen;Onderwijs, Jeugd en Zorg;Maatschappelijke Dienstverlening onderdeel Zorg;Periodiek;2989385.00;2989385.00;2989385.00;2016;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-001693;Combiwel Ondernemend Welzijn B.V.;Begrotingspost Subsidie SD West (Organisatiespecifiek);Algemeen;stadsdeel West;Maatschappelijke Dienstverlening onderdeel Stadsdeel West;Periodiek;1122701.00;802595.00;NULL;2016;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-001668;Combiwel Ondernemend Welzijn B.V.;Begrotingspost Subsidies SD Noord (Organisatiespecifiek);Algemeen;stadsdeel Noord;spel inloop;Periodiek;78152.00;78152.00;78152.00;2016;2018-05-02 01:00:11.660
SB_MI_SUBSIDIEREGISTER;SBA-001918;Combiwel Ondernemend Welzijn B.V.;Begrotingspost Subsidie SD Zuid (Organisatiespecifiek);Algemeen;stadsdeel Zuid;Homotolerantie;Periodiek;19997.00;19997.00;19997.00;2016;2018-05-02 01:00:11.660
