TABLE_NAME,DOSSIERNUMMER,AANVRAGER,REGELINGNAAM,BELEIDSTERREIN,ORGANISATIEONDERDEEL,PROJECT_NAAM,TYPE_PERIODICITEIT,BEDRAG_AANGEVRAAGD,BEDRAG_VERLEEND,BEDRAG_VASTGESTELD,SUBSIDIEJAAR,DATUM_OVERZICHT
SB_MI_SUBSIDIEREGISTER,SBA-004997,Buurtkamer Parlarie,"Basisvoorziening activering, participatie en sociale accommodaties (SD West)",Welzijn en Zorg,stadsdeel West,Buurtkamer Parlarie,Eenmalig,7620,7620,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-001761,Bredewegfestival,Subsidieregeling Festivals Oost,Cultuur,stadsdeel Oost,Opera op Straat Bredewegfestival,Eenmalig,20000,20000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-001766,Stichting Drijvende Krachten,Eenmalige Initiatieven SD West,Algemeen,stadsdeel West,Trainen v. 10 bewoners tot beweegambass. om min. 80 bew. a.h. bewegen te krijgen,Eenmalig,44185,0,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-003065,Stichting Drijvende Krachten,Welzijnssubsidies West 2013,Welzijn en Zorg,stadsdeel West,Vervolgtraining 2015 vrouwen West Zo gezond als een vis en vervolgtraining,Eenmalig,42800,42800,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004648,Stichting Drijvende Krachten,Welzijnssubsidies West 2013,Welzijn en Zorg,stadsdeel West,pilotplan vergroten gebruik stadspas door specifieke doelgroepen van Drijvende Krachten,Eenmalig,4530,4530,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-001767,Hermelinde Hergenhahn,Bijzondere subsidieverondering Kunst en Cultuur,Cultuur,stadsdeel Nieuw-West,Lente activiteit kunst en urban gardening in de Acta tuin,Eenmalig,4489.32,0,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-001768,Stichting Open Ateliers,Subsidieregeling Festivals Oost,Cultuur,stadsdeel Oost,"Open Ateliers Oost 2016, editie Oostelijk Haven- en Cruquiusgebied",Eenmalig,18000,10000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-001776,Stichting VluchtelingenWerk Amstel tot Zaan,Eenmalige Initiatieven OJZ,Algemeen,"Onderwijs, Jeugd en Zorg",Vreemdelingenloket,Eenmalig,130000,65000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-001874,Stichting VluchtelingenWerk Amstel tot Zaan,Begrotingspost Subsidie Participatie (Organisatiespecifiek),Algemeen,Participatie,uitvoering maatschappelijke begeleiding van ca 21oo vluchtelingen en asielzoekers in procedure tijdt,Periodiek,1683125.28,1683125.28,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004026,Stichting VluchtelingenWerk Amstel tot Zaan,Subsidieregeling Project Taalcoaches 2016-2018,Participatie,Participatie,Project Taalcoaches,Eenmalig,118750,49875,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002882,Stichting VluchtelingenWerk Amstel tot Zaan,Eenmalige Initiatieven Participatie,Algemeen,Participatie,45 statushouders  met (mogelijke) financiele problemen leren om deze op te lossen.,Eenmalig,33500,25000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-003016,Stichting Nieuwe Vereniging Cornelis Vrijschool,Onderwijsvoorzieningen primair onderwijs,Onderwijs,"Onderwijs, Jeugd en Zorg",VLOA 2016/2017,Eenmalig,64240,37587.8,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-001787,Stichting Odensehuis,Eenmalige Initiatieven OJZ,Algemeen,"Onderwijs, Jeugd en Zorg","Inloop-, informatie en ontmoetingsplek voor mensen met (beginnende) dementie, mantelzorgers en hun n",Eenmalig,115000,115000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-001789,Stichting Cabo,Begrotingspost Subsidie OJZ (Organisatiespecifiek),Algemeen,"Onderwijs, Jeugd en Zorg",Afbouw subsidie CABO 2016238,Periodiek,238737,238737,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-001790,Stichting Aan de Knoppen,Subsidieregeling Burgerschap en Diversiteit,Participatie,"Onderwijs, Jeugd en Zorg",Laaggeletterdheid en Basis Computervaardigheden,Eenmalig,3020,0,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-001793,Stichting Meldpunt Discriminatie Regio Amsterdam,Subsidieregeling Burgerschap en Diversiteit,Participatie,"Onderwijs, Jeugd en Zorg",Meldpunt Disc420riminatie Regio Amsterdam,Eenmalig,420000,420000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-001799,Roze Amsterdam Zuidoost,Nadere regels subsidies versterking bewonersparticipatie stadsdeel Zuidoost 2013,Participatie,stadsdeel Zuidoost,Leefbaarheid in de buurt,Eenmalig,3450,3450,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-001800,Stichting Tijdelijk Zicht,Bijzondere subsidieverondering Kunst en Cultuur,Cultuur,stadsdeel Nieuw-West,Bewogen Taal Tocht,Eenmalig,2500,2500,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-001803,Stichting Mighty Radio Botai,Subsidieregeling Brede WMO-Doeluitkering,Welzijn en Zorg,stadsdeel Oost,Het informeren & activeren van voornamelijk ouderen 55 plusser die in Oost wonen,Eenmalig,6500,6500,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-001819,RecyQ,Eenmalige Initiatieven SD Zuidoost,Algemeen,stadsdeel Zuidoost,Versterking Wijkeconomie HSV: Start Ups Wijkondernemingen,Eenmalig,50000,50000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-001832,Stichting Exploitatie Olympisch Stadion,Eenmalige Initiatieven Sport en Bos,Algemeen,Sport en Bos,Nationale Sportherdenking 4 mei,Eenmalig,2000,2000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-003182,Stichting Exploitatie Olympisch Stadion,Subsidieregeling Herdenkingen,Bestuur en ondersteuning,stadsdeel Zuid,herdenken omgekomen sporters tijdens tweede wereldoorlog,Eenmalig,3000,3000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-001993,Ijsterk Kinderopvang B.V.,Subsidieregeling individuele voorschoolplaatsen kindercentra 2014-2015,Onderwijs,"Onderwijs, Jeugd en Zorg",Individuele voorschoolplaatsen kindercentra IJsterk Kinderopvang,Eenmalig,28399,28399,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004255,Ijsterk Kinderopvang B.V.,Subsidieregeling voorschoolse educatie en peuterspeelzaalwerk 2016,Onderwijs,"Onderwijs, Jeugd en Zorg",VVE binnen de Kinderopvang Plancius Wdok,Eenmalig,77510,77510,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004282,Ijsterk Kinderopvang B.V.,Subsidieregeling individuele voorschoolplaatsen kindercentra,Onderwijs,"Onderwijs, Jeugd en Zorg",Ind voorschoolplaatsen binnen de kinderopvang wdok en plancius,Eenmalig,64022,49796,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-001833,Ijsterk Kinderopvang B.V.,Subsidieregeling peuterspeelzaalwerk en voorschoolse educatie,Onderwijs,"Onderwijs, Jeugd en Zorg",VVE in de kinderopvang Westerdok Plancius,Eenmalig,48512,37145,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-001839,Buurtbizz ZO,Eenmalige Initiatieven SD Zuidoost,Algemeen,stadsdeel Zuidoost,Versterking Wijkeconomie HSV: Start Up Wijkonderneming,Eenmalig,25000,25000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002174,DE KIJKDOOS,Subsidie Kunst en cultuur Oost,Cultuur,stadsdeel Oost,hedendaags kunst project,Eenmalig,5000,0,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004775,DE KIJKDOOS,Subsidie Kunst en cultuur Oost,Cultuur,stadsdeel Oost,Tentoonstelling On Dedication,Eenmalig,1985,1985,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-001845,Ons Tweede Thuis,Bijzondere subsidieverordening voor opvang en begeleiding van kwetsbare burgers,Welzijn en Zorg,"Onderwijs, Jeugd en Zorg",Beschermd Wonen,Periodiek,1817973,1817973,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-001846,Stichting Mama Watoto,Subsidieregeling Burgerschap en Diversiteit,Participatie,"Onderwijs, Jeugd en Zorg",Discriminatie van Afrikaanse vrouwen op de arbeidsmarkt,Eenmalig,7407,0,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-001850,Regionale Instelling voor Beschermd Wonen Kennemerland/Amstelland en de Meerlanden,Bijzondere subsidieverordening voor opvang en begeleiding van kwetsbare burgers,Welzijn en Zorg,"Onderwijs, Jeugd en Zorg",Beschermd Wonen,Periodiek,2271593,2271593,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-001861,Empowerment Coöperatie Amsterdam,Eenmalige Initiatieven SD Zuidoost,Algemeen,stadsdeel Zuidoost,Versterking Wijkeconomie HSV: Start Up Wijkonderneming,Eenmalig,65000,65000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-001862,Tennis Vereniging Rivierenbuurt,Subsidie Continuering gesubsidieerde functies Zuid,Inkomen,stadsdeel Zuid,jaarlijkse continuering gesubsidieerde arbeid,Periodiek,40799,40799,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-001864,Stichting MediActeur,Subsidieregeling Homo-emancipatie en tegengaan homodiscriminatie,Welzijn en Zorg,stadsdeel Oost,Vertoning 'De Beslissing',Eenmalig,4000,3500,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-001868,Samen is niet alleen (SINA),Begrotingspost Subsidie SD Zuid (Organisatiespecifiek),Algemeen,stadsdeel Zuid,Maatjesproject,Periodiek,52992,52992,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-001869,Samen is niet alleen (SINA),Begrotingspost Subsidie SD Zuid (Organisatiespecifiek),Algemeen,stadsdeel Zuid,Sponsormaatje,Periodiek,52992,52992,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004964,Samen is niet alleen (SINA),Subsidieregeling sportstimulering lage inkomenswijken,Sport,Sport en Bos,Sponsormaatje,Eenmalig,80000,45000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-005465,Samen is niet alleen (SINA),"Basisvoorziening activering, participatie en sociale accommodaties (SD Zuid)",Welzijn en Zorg,stadsdeel Zuid,Praktijkstage in de Wijk,Periodiek,23005.8,22655,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-001872,Kinderboerderij Westerpark,Nadere regels subsidie speeltuinwerk,Jeugd,stadsdeel West,Diverse Activiteiten,Periodiek,150000,150000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-001873,stichting Ara Cora,Begrotingspost Subsidie SD Nieuw-West (Organisatiespecifiek),Algemeen,stadsdeel Nieuw-West,Het aanbieden en begeleiden van jongeren middels sportactiviteiten,Periodiek,219151,24830,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004280,Stichting West'ival,Subsidieregeling buurtbudgetten (West),Participatie,stadsdeel West,Stichting West'ival,Eenmalig,13000,13000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-001882,Stichting Amsterdammer van het jaar,Subsidieregeling Burgerschap en Diversiteit,Participatie,"Onderwijs, Jeugd en Zorg",Project Amsterdammer van het jaar 2015,Eenmalig,52030,27000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-001883,Stichting Openbaar Onderwijs a d Amstel,Eenmalige Initiatieven OJZ,Algemeen,"Onderwijs, Jeugd en Zorg",cofinanciereing kleinere groepen 8,Eenmalig,30000,30000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-001886,B-Challenged,Nadere regels subsidie pilots Vrijwillige Inzet Welzijn Nieuwe Stijl Amsterdam West,Welzijn en Zorg,stadsdeel West,de subsidie wordt aangevraagd om het proces en eindevenement van EventHands te dekken.,Eenmalig,5000,5000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004760,B-Challenged,Subsidieregeling buurtbudgetten (West),Participatie,stadsdeel West,wijkonderneming,Eenmalig,25000,25000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-001889,Oranje Vereniging Driemond,Nadere regels subsidies versterking bewonersparticipatie stadsdeel Zuidoost 2013,Participatie,stadsdeel Zuidoost,Oranje vereniging Driemond,Eenmalig,4900,4900,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-001894,Vers aan Tafel Maaltijdservice BV,Eenmalige Initiatieven SD Zuidoost,Algemeen,stadsdeel Zuidoost,Maaltijdservice,Eenmalig,45560,45560,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-001895,Vers aan Tafel Maaltijdservice BV,Welzijnssubsidies West 2013,Welzijn en Zorg,stadsdeel West,Maaltijdservice,Eenmalig,98610,98610,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-001973,Vers aan Tafel Maaltijdservice BV,Subsidieregeling Thuismaaltijden,Welzijn en Zorg,stadsdeel Oost,levering van warme en vriesverse maaltijden Stadsdeel oost,Periodiek,32810,32810,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002049,Vers aan Tafel Maaltijdservice BV,Eenmalige Initiatieven SD Centrum,Algemeen,stadsdeel Centrum,Maaltijdverstrekking,Eenmalig,47210,23605,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-001904,Marhaba Oost,Subsidieregeling inzake het verstrekken van investeringssubsidie aan ondernemers in winkelstraten in,Economie,stadsdeel Oost,realiseren afvoerpijp Eerste Oosterparkstraat 123,Eenmalig,5000,5000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-001905,Carriere Coach Cafe,Eenmalige Initiatieven SD Oost,Algemeen,stadsdeel Oost,Carriere Coach Cafe twee bijeenkomsten en terugkomdag in Post Oost,Eenmalig,5000,0,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002570,Carriere Coach Cafe,Subsidieregeling Participatie,Participatie,stadsdeel Zuid,carriere coach cafes Amsterdam Zuid,Eenmalig,4000,4000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-001908,Stichting Scharlaken Koord Nederland,Begrotingspost Subsidie OJZ (Organisatiespecifiek),Algemeen,"Onderwijs, Jeugd en Zorg",Ambulante hulpverlening,Periodiek,65000,65000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002797,Taxi Electric,Subsidieregeling voor de aanschaf van elektrische voertuigen voor zakelijk gebruik in Amsterdam,Ruimte en Duurzaamheid,Ruimte en Duurzaamheid,elektrische taxi,Eenmalig,25000,25000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004935,Taxi Electric,Subsidieregeling voor de aanschaf van elektrische voertuigen voor zakelijk gebruik in Amsterdam,Ruimte en Duurzaamheid,Ruimte en Duurzaamheid,elektrische taxi,Eenmalig,25000,25000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-001911,ICP Advies bv,Subsidieregeling Amsterdam Dialoog 2015-2016,Participatie,"Onderwijs, Jeugd en Zorg",Estafette Dialoog Amsterdamse Basisscholen,Eenmalig,16500,0,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-001913,Evelien Nijeboer,Bijzondere subsidieverondering Kunst en Cultuur,Cultuur,stadsdeel Nieuw-West,"Natuurwaarnemingen verwerken door tekenen, schilderen en gedichtjes schrijven",Eenmalig,3978.45,3978.45,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-003998,Evelien Nijeboer,Bijzondere subsidieverondering Kunst en Cultuur,Cultuur,stadsdeel Nieuw-West,Filmproject Momo,Eenmalig,4928.11,0,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-001917,Sen Productions,Subsidieregeling Amsterdam Dialoog 2015-2016,Participatie,"Onderwijs, Jeugd en Zorg",Roadshow Persvrijheid,Eenmalig,20000,10000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-001920,Stichting Chen Hui,Begrotingspost Subsidie OJZ (Organisatiespecifiek),Algemeen,"Onderwijs, Jeugd en Zorg",Voorzieningen ten behoeve van Chineze ouderen in Amsterdam,Periodiek,6500,6500,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-001922,Stichting Ons Verlangen,Bijzondere subsidieverordening voor opvang en begeleiding van kwetsbare burgers,Welzijn en Zorg,"Onderwijs, Jeugd en Zorg",Beschermd Wonen,Periodiek,60678,60678,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-001929,Het Danspaleis,Eenmalige Initiatieven SD Noord,Algemeen,stadsdeel Noord,Een bijdrage voor de organisatie en uitvoering van 19 Danspaleis edities in Amsterdam Noord in 2016,Eenmalig,15000,15000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-003764,Het Danspaleis,Eenmalige Initiatieven SD Zuidoost,Algemeen,stadsdeel Zuidoost,6 Danspaleis edities in A'dam Zuidoost,Eenmalig,7325,5200,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004487,Het Danspaleis,Subsidieregeling buurtbudgetten (West),Participatie,stadsdeel West,Voor het uitvoeren van 18 Danspaleis edities in stadsdeel West in 2016 en 2017,Eenmalig,25000,25000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-001992,Het Danspaleis,Eenmalige Initiatieven SD Oost,Algemeen,stadsdeel Oost,organisatie en uitvoering van 18 Danspaleis edities in Amsterdam Oost in 2016,Eenmalig,18000,12000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-003165,Het Danspaleis,Subsidieregeling Burgerschap en Diversiteit,Participatie,"Onderwijs, Jeugd en Zorg",Roze Danspaleisedities en Edities met een Roze Randje in Amsterdam,Eenmalig,3500,3500,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-001966,Ondernemersvereniging de Vijzel,Eenmalige Initiatieven SD Centrum,Algemeen,stadsdeel Centrum,De VijzelCourant,Eenmalig,15000,15000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-001933,Ondernemersvereniging de Vijzel,Eenmalige Initiatieven SD Centrum,Algemeen,stadsdeel Centrum,Straatmanagement,Eenmalig,29616,17774.53,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-001935,Stichting Kinderboerderij de Strohalm en het Sloterpark,Begrotingspost Subsidie SD Nieuw-West (Organisatiespecifiek),Algemeen,stadsdeel Nieuw-West,kinderboerderij,Periodiek,100000,98940,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-001937,Stichting Metafoor,Eenmalige Initiatieven SD West,Algemeen,stadsdeel West,Community op weg naar werk,Eenmalig,5000,5000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-003287,Stichting Metafoor,Nadere regels subsidie pilots Vrijwillige Inzet Welzijn Nieuwe Stijl Amsterdam West,Welzijn en Zorg,stadsdeel West,Uitbouwen activiteiten bewonersgroep Samen MEEdoen,Eenmalig,3350,3350,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004816,Stichting Metafoor,Eenmalige Initiatieven SD West,Algemeen,stadsdeel West,"Nadia, vrouwen in actie, welzijn 23+",Eenmalig,3515,3515,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004859,Stichting Metafoor,Welzijnssubsidies West 2013,Welzijn en Zorg,stadsdeel West,"mantelzorg ondersteuning, informele zorg",Eenmalig,11610,11610,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004165,Kinderdagverblijf Fesa,Subsidieregeling voorschoolse educatie en peuterspeelzaalwerk 2016,Onderwijs,"Onderwijs, Jeugd en Zorg",Voorschoolse educatie,Eenmalig,77500,77500,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-001942,Kinderdagverblijf Fesa,Subsidieregeling peuterspeelzaalwerk en voorschoolse educatie,Onderwijs,"Onderwijs, Jeugd en Zorg",Voorschoolse Educatie,Eenmalig,48000,23000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-001943,Kinderdagverblijf Fesa,Subsidieregeling individuele voorschoolplaatsen kindercentra 2014-2015,Onderwijs,"Onderwijs, Jeugd en Zorg",Voorschoolse Educatie,Eenmalig,150696,150696,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-001947,Basketballvereniging Harlemlakers,Bijzondere subsidieverordering Sportstimulering Nieuw-West,Sport,stadsdeel Nieuw-West,Basketball 'sCool Harlemlakers,Eenmalig,1890,0,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-001950,Stichting NDSM-werf,Eenmalige Initiatieven SD Noord,Algemeen,stadsdeel Noord,NDSM-vrijhaven 2016,Eenmalig,25000,20000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-001957,Stichting Holi-Divali Amsterdam,Eenmalige Initiatieven SD Zuidoost,Algemeen,stadsdeel Zuidoost,Lentefestival (Holi) 2016,Eenmalig,3000,2250,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-001967,Groot Geerdinkhof,Nadere regels subsidies versterking bewonersparticipatie stadsdeel Zuidoost 2013,Participatie,stadsdeel Zuidoost,Bewonersactiviteiten en Informatievoorziening,Eenmalig,5820,5000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002070,Groot Geerdinkhof,Nadere regels subsidies versterking bewonersparticipatie stadsdeel Zuidoost 2013,Participatie,stadsdeel Zuidoost,Geluidmeetpunt voor vliegtuigen in de wijk,Eenmalig,2000,0,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-001970,Museum Het Schip,Nadere regels subsidie Kunst Cultuur West,Cultuur,stadsdeel West,Continuering kunstproject West,Eenmalig,8000,8000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004793,Museum Het Schip,Eenmalige Initiatieven Economie,Algemeen,Economie,100 Jaar Amsterdamse school bustochten,Eenmalig,20000,20000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-001972,Studio Marco Polo,Nadere regels tijdelijke werkruimten creatieve en ambachtelijke ondernemers,Economie,stadsdeel West,Atelier en Gallerie ruimte,Eenmalig,4900,1563,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-001981,Stichting Zonnehuisgroep Amstelland,Bijzondere subsidieverordening voor opvang en begeleiding van kwetsbare burgers,Welzijn en Zorg,"Onderwijs, Jeugd en Zorg",Beschermd Wonen,Periodiek,54439,54439,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002201,Stichting Zonnehuisgroep Amstelland,Subsidie Zorg voor Zuid,Welzijn en Zorg,stadsdeel Zuid,Dagbesteden inwoners geheugenproblematiek,Periodiek,45000,45000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004649,Nuon,Eenmalige Initiatieven Wonen,Algemeen,Wonen,project Step2Save 2.0,Eenmalig,210000,210000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-005400,Nuon,Eenmalige Initiatieven Participatie,Algemeen,Participatie,Step2Save 2.0 Kansen op de arbeidsmarkt,Eenmalig,67500,67500,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-001984,stichting BOOTS,Subsidieregeling Amsterdam Dialoog 2015-2016,Participatie,"Onderwijs, Jeugd en Zorg",Geluk op 13 (Amsterdam),Eenmalig,20000,15000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-001985,Connecting Differences,Subsidieregeling Burgerschap en Diversiteit,Participatie,"Onderwijs, Jeugd en Zorg",Emancipatie en acceptatie van LHBTI's,Eenmalig,39192.15,24965.75,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-003145,Connecting Differences,Subsidieregeling Amsterdam Dialoog 2015-2016,Participatie,"Onderwijs, Jeugd en Zorg",Activiteiten die contact en dialoog tussen Amsterdammers van verschillende achtergronden stimuleren,Eenmalig,19879,0,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004377,IZI Solutions,Subsidieregeling Burgerschap en Diversiteit,Participatie,"Onderwijs, Jeugd en Zorg",Project Jongeren Leiderschap Seminar,Eenmalig,7994.73,7994.73,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-001986,IZI Solutions,Subsidieregeling Amsterdam Dialoog 2015-2016,Participatie,"Onderwijs, Jeugd en Zorg",Thematieken bespreken met 30 jongeren om samen tot een uitkomst te komen,Eenmalig,20000,0,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-001987,Stichting Rugby Promotie Amsterdam,Bijzondere subsidieverordening Topsport Nieuw-West 2012,Sport,stadsdeel Nieuw-West,Amsterdam Sevens 2016,Eenmalig,32000,20000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-001988,Semmi Begeleiding & Therapie,Subsidie Brede talentontwikkeling en Jongerenwerk Nieuwe Stijl Zuid,Jeugd,stadsdeel Zuid,begeleiding van kinderen en jongeren op het gebied van hun sociaal emotionele ontwikkeling,Periodiek,165165,0,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-001997,Stichting Sonppcan,Subsidieregeling Burgerschap en Diversiteit,Participatie,"Onderwijs, Jeugd en Zorg",Vluchtelingen jongeren zoeken hun eigen plek in de samenleving,Eenmalig,10000,0,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-001999,EMCEMO,Subsidieregeling Amsterdam Dialoog 2015-2016,Participatie,"Onderwijs, Jeugd en Zorg",Verbinden door Dialoog: bijeenkomsten,Eenmalig,20000,5500,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002004,EMCEMO,Subsidieregeling Burgerschap en Diversiteit,Participatie,"Onderwijs, Jeugd en Zorg","Mensenrechten: Vrijheid van Meningsuiting, wat betekent dat in de praktijk?",Eenmalig,14500,0,NULL,2016,2016-11-07 01:00
